Date,Open,High,Low,Close,Adj Close,Volume
2016-07-12,149.139572,150.210327,148.680695,150.133850,108.896439,4020615
2016-07-13,150.812622,151.376678,150.152969,151.070740,109.575958,2872734
2016-07-14,151.826004,154.302109,151.606125,153.231354,111.143120,4850930
2016-07-15,152.868073,152.944550,151.529633,152.753342,110.796402,4682733
2016-07-18,152.294449,153.680695,151.749527,152.829834,110.851883,7039266
2016-07-19,154.665390,155.009567,150.946457,152.562134,110.657722,7447520
2016-07-20,152.934998,154.598465,152.581268,154.263855,111.892029,4577610
2016-07-21,153.680695,154.732315,152.858505,153.393875,111.261002,3680769
2016-07-22,153.709366,155.038239,153.422562,154.942642,112.384377,2636025
2016-07-25,154.875717,155.717010,154.636703,155.497131,112.786545,2933612
2016-07-26,155.497131,156.405350,154.273422,154.990433,112.419029,3027752
2016-07-27,154.990433,155.420654,154.091782,154.713196,112.217972,2262184
2016-07-28,154.282990,154.694077,153.642441,154.273422,111.899017,2448058
2016-07-29,154.263855,154.560226,152.992355,153.556412,111.378899,3710685
2016-08-01,153.585083,154.541107,152.810699,154.349899,111.954445,2953486
2016-08-02,154.177826,154.349899,153.307846,153.518158,111.351135,3222621
2016-08-03,153.087952,153.785858,152.772461,153.604202,111.413567,2993338
2016-08-04,153.785858,154.588913,153.078400,154.445511,112.023781,2603599
2016-08-05,154.875717,156.319305,154.464630,156.309753,113.375999,3987770
2016-08-08,155.573608,156.089859,154.474182,154.913956,113.333984,3179108
2016-08-09,155.086044,155.611862,154.541107,154.655838,113.145164,2863425
2016-08-10,155.057358,155.506699,154.837479,154.952194,113.362000,2580168
2016-08-11,155.114716,157.695984,155.047806,156.338425,114.376144,9171956
2016-08-12,156.013382,156.271515,154.416824,154.827911,113.271072,2660083
2016-08-15,155.258133,155.803055,154.665390,154.761002,113.222115,3107038
2016-08-16,154.024857,154.808792,153.623322,153.632889,112.396805,2311869
2016-08-17,153.891006,154.072662,152.810699,153.384323,112.214935,3374291
2016-08-18,153.814529,154.875717,153.384323,154.263855,112.858383,3819992
2016-08-19,153.766724,153.833649,152.504776,153.001907,111.935204,2944699
2016-08-22,152.963669,153.508606,152.131927,152.963669,111.907173,2133108
2016-08-23,153.279160,154.244736,153.183563,153.212234,112.089027,2968653
2016-08-24,152.858505,153.135757,151.357559,152.055450,111.242775,3813507
2016-08-25,152.007645,152.523895,151.453156,151.653915,110.948982,2693450
2016-08-26,151.892929,153.384323,150.908218,151.357559,110.732162,2613849
2016-08-29,151.845123,153.164429,151.529633,152.695984,111.711349,2589791
2016-08-30,152.734222,153.107071,151.826004,152.390060,111.487549,1896712
2016-08-31,152.638626,152.638626,151.300186,151.892929,111.123856,2430486
2016-09-01,151.357559,152.600388,151.147232,152.523895,111.585472,2466886
2016-09-02,152.848953,153.508606,152.151047,152.533463,111.592453,2421908
2016-09-06,152.848953,153.785858,152.112808,153.298279,112.151978,3131829
2016-09-07,153.145309,154.646271,152.963669,154.531555,113.054237,2999196
2016-09-08,153.489487,154.120453,151.778198,152.007645,111.207787,4145507
2016-09-09,151.080307,151.434036,148.804977,148.843216,108.892700,5424556
2016-09-12,148.432129,151.558319,148.030594,151.328873,110.711197,4568405
2016-09-13,150.697891,150.984711,148.661575,148.957932,108.976616,3803988
2016-09-14,148.852768,149.015289,146.644363,147.275330,107.745628,4038188
2016-09-15,147.514343,149.455063,146.472275,148.814529,108.871712,3813298
2016-09-16,148.221802,148.565964,146.720840,147.074570,107.598763,6760926
2016-09-19,148.059280,149.321228,147.753342,148.059280,108.319168,2562805
2016-09-20,149.015289,149.684509,147.657745,147.657745,108.025391,2258419
2016-09-21,148.097519,148.833649,147.103256,148.690247,108.780769,2587699
2016-09-22,149.282990,150.305923,148.843216,149.244736,109.186432,2814891
2016-09-23,148.776291,149.177826,147.906311,148.164429,108.396103,2826501
2016-09-26,147.667297,147.667297,146.711288,147.208420,107.696686,2649832
2016-09-27,147.533463,149.875717,147.045883,149.875717,109.648041,3124611
2016-09-28,150.086044,151.653915,149.359467,151.328873,110.711197,3462260
2016-09-29,151.653915,157.743790,150.535370,151.156784,110.585289,3530041
2016-09-30,151.912048,152.810699,151.108994,151.864243,111.102829,3762357
2016-10-03,151.108994,151.405350,150.114716,150.678772,110.235580,2330279
2016-10-04,150.736145,151.558319,148.967499,149.579346,109.431252,3016769
2016-10-05,150.162521,150.889099,149.827911,150.172089,109.864891,1761987
2016-10-06,149.942642,150.506699,149.034424,149.980881,109.725014,2039805
2016-10-07,150.229446,150.764816,148.049713,148.824097,108.878685,2794807
2016-10-10,149.818359,151.520081,149.770554,150.114716,109.822914,2595440
2016-10-11,149.837479,150.047806,147.122375,147.982788,108.263214,3034760
2016-10-12,148.154877,148.154877,146.347992,147.504776,107.913483,3100344
2016-10-13,146.940720,147.437866,145.573608,146.959854,107.514832,3043755
2016-10-14,147.676865,148.690247,147.313583,147.657745,108.025391,4558677
2016-10-17,147.657745,149.034424,147.552582,147.963669,108.249237,6161358
2016-10-18,143.422562,144.359467,141.290634,144.091782,105.416580,13358048
2016-10-19,144.617584,145.745697,144.196945,144.608032,105.794273,4846013
2016-10-20,144.627151,146.175903,144.378586,144.856598,105.976089,4208163
2016-10-21,143.957932,144.502869,142.982788,143.049713,104.654213,4617253
2016-10-24,143.785858,144.856598,143.785858,143.948380,105.311668,2789368
2016-10-25,143.948380,144.512421,143.240921,144.244736,105.528465,2769285
2016-10-26,144.082214,146.214142,143.652008,145.133850,106.178932,2941038
2016-10-27,146.099426,147.284897,145.334610,146.606125,107.256058,4423848
2016-10-28,147.275330,147.648178,145.487579,145.898666,106.738480,3822607
2016-10-31,146.042068,147.543015,146.042068,146.931168,107.493851,3716647
2016-11-01,146.749527,147.141495,145.066925,146.070740,106.864357,3338727
2016-11-02,145.774384,146.606125,145.000000,145.267685,106.276871,3215822
2016-11-03,145.803055,146.978973,145.124283,145.669220,106.570618,3011225
2016-11-04,145.697891,146.883362,145.191208,145.726578,106.612602,2584038
2016-11-07,147.217972,149.244736,147.074570,148.871887,108.913666,3979925
2016-11-08,147.762909,149.072662,146.328873,148.346085,109.513573,4102307
2016-11-09,146.233276,148.718933,144.359467,148.001907,109.259491,5652270
2016-11-10,150.726578,154.072662,150.659653,153.173996,113.077667,8070727
2016-11-11,152.934998,154.244736,152.323135,154.177826,113.818741,4651144
2016-11-14,154.158707,154.741867,150.650101,151.252396,111.659096,5435539
2016-11-15,151.453156,152.151047,150.621414,151.692154,111.983734,3636942
2016-11-16,151.491394,152.533463,151.080307,152.284897,112.421333,2356429
2016-11-17,152.217972,152.896744,151.864243,152.772461,112.781242,2365215
2016-11-18,152.772461,153.652008,152.208420,153.336517,113.197662,3118754
2016-11-21,153.623322,155.831741,153.317398,155.611862,114.877411,4850407
2016-11-22,155.831741,155.831741,154.827911,155.516251,114.806816,2898257
2016-11-23,154.818359,155.238998,154.263855,154.856598,114.319824,2356324
2016-11-25,154.713196,156.013382,154.713196,155.965576,115.138496,1679144
2016-11-28,156.022949,157.418732,155.544937,157.284897,116.112457,4654072
2016-11-29,156.787766,157.179733,155.860428,156.338425,115.413757,3293017
2016-11-30,156.166351,156.596558,155.076477,155.086044,114.489197,4600099
2016-12-01,154.827911,155.066925,151.338425,152.791580,112.795387,4848942
2016-12-02,152.007645,153.240921,151.443588,152.982788,112.936539,2866981
2016-12-05,153.776291,154.063095,152.571701,152.810699,112.809494,3605667
2016-12-06,153.087952,153.718933,151.940720,153.298279,113.169449,2990514
2016-12-07,153.537292,157.915863,153.336517,157.543015,116.303001,4639115
2016-12-08,157.619507,158.699814,156.998093,158.087952,116.705315,3416654
2016-12-09,157.915863,159.388138,157.361374,159.196945,117.524033,3291657
2016-12-12,159.388138,159.455063,157.810699,158.221802,116.804115,3548346
2016-12-13,158.393875,162.476105,158.393875,160.889099,118.773186,6205186
2016-12-14,160.965576,162.418732,160.086044,161.099426,118.928474,4313913
2016-12-15,160.621414,162.380493,160.401535,160.630981,118.582672,3544476
2016-12-16,161.539200,161.673035,158.757172,159.397705,117.672203,7448148
2016-12-19,159.493301,159.904404,158.699814,159.349899,117.636917,3091871
2016-12-20,160.124283,160.850861,159.130020,160.229446,118.286217,2274632
2016-12-21,158.938812,160.554489,157.982788,159.971313,118.095634,3740182
2016-12-22,160.000000,160.831741,159.254303,159.713196,117.905128,2931520
2016-12-23,159.655838,160.124283,159.130020,159.378586,117.658096,1779455
2016-12-27,159.636703,160.592728,159.512421,159.789673,117.961601,1461785
2016-12-28,159.933075,160.363297,158.699814,158.881454,117.291100,1838345
2016-12-29,158.718933,159.646271,158.699814,159.273422,117.580475,1740021
2016-12-30,159.120453,159.369019,158.221802,158.690247,117.149986,3088629
2017-01-03,159.655838,160.487579,158.709366,159.837479,117.996872,3069278
2017-01-04,160.391968,162.399612,160.000000,161.816437,119.457779,3536944
2017-01-05,161.806885,161.940720,159.904404,161.281067,119.062584,2805686
2017-01-06,161.271515,162.447418,160.152969,162.074570,119.648331,3080993
2017-01-09,162.017212,162.332703,160.248566,160.277252,118.321518,3336635
2017-01-10,160.592728,160.697891,158.068832,158.240921,116.818237,4308160
2017-01-11,158.747604,160.382416,158.317398,160.372849,118.392105,3765077
2017-01-12,160.391968,160.621414,158.279160,160.564056,118.533241,3062165
2017-01-13,160.583176,161.070740,159.541107,159.980881,118.102722,3007668
2017-01-17,159.359467,160.783936,158.814529,160.506699,118.490898,3468222
2017-01-18,160.086044,161.175903,159.359467,159.464630,117.721634,4192159
2017-01-19,159.617584,160.086044,158.508606,159.474182,117.728676,7283716
2017-01-20,160.430206,163.135757,158.699814,163.049713,120.368233,13273740
2017-01-23,162.600388,163.718933,162.533463,163.508606,120.706985,5730197
2017-01-24,163.824097,168.260040,163.632889,168.164429,124.144089,7272210
2017-01-25,168.508606,171.367111,168.384323,170.449326,125.830879,6194935
2017-01-26,170.229446,171.013382,169.703629,170.803055,126.091988,3204839
2017-01-27,170.621414,171.319305,169.502869,169.502869,125.132172,3642486
2017-01-30,169.196945,169.282990,166.902481,168.068832,124.073479,4283161
2017-01-31,167.351822,167.858505,165.975143,166.845123,123.170113,4329394
2017-02-01,167.304016,167.973236,165.286804,166.625244,123.007797,2924302
2017-02-02,166.567871,167.275330,165.917786,166.902481,123.212463,2741043
2017-02-03,167.304016,168.585083,167.198853,168.087952,124.087616,3461528
2017-02-06,167.600388,168.240921,166.711288,168.126190,124.115829,2772737
2017-02-07,168.260040,170.764816,168.164429,170.611862,125.950859,4051681
2017-02-08,169.694077,169.694077,168.145309,168.422562,125.317749,3047103
2017-02-09,168.422562,169.980881,168.173996,169.416824,126.057487,3232872
2017-02-10,169.569794,171.003830,168.986618,170.822174,127.103233,3065512
2017-02-13,171.357559,171.988525,170.975143,171.472275,127.586952,3235696
2017-02-14,170.717010,172.208420,170.506699,172.208420,128.134674,2904219
2017-02-15,172.275330,173.919693,171.902481,173.690247,129.237228,3048358
2017-02-16,173.470367,174.751434,172.915863,173.451248,129.059402,3401069
2017-02-17,173.279160,173.585083,172.084137,172.724670,128.518799,3715915
2017-02-21,172.657745,172.839386,171.242828,172.332703,128.227127,4686394
2017-02-22,172.170166,173.365204,172.170166,173.183563,128.860260,3159443
2017-02-23,173.996170,174.474182,172.963669,173.661575,129.215912,2387495
2017-02-24,172.284897,173.508606,171.978973,173.374756,129.002502,3451905
2017-02-27,173.221802,173.279160,171.395798,171.510513,127.615387,3861100
2017-02-28,171.491394,172.686417,171.462708,171.912048,127.914146,3423976
2017-03-01,172.543015,174.521988,172.112808,173.948380,129.429321,3143858
2017-03-02,173.881454,173.881454,172.495224,172.590820,128.419189,3052437
2017-03-03,172.590820,173.346085,171.854691,172.131927,128.077728,1905812
2017-03-06,171.816437,173.030594,171.673035,172.533463,128.376511,3351802
2017-03-07,172.762909,173.317398,172.275330,172.447418,128.312485,3117603
2017-03-08,172.801147,172.992355,171.414917,171.558319,127.650917,3721040
2017-03-09,171.271515,171.367111,168.145309,169.388138,126.036186,5694529
2017-03-10,170.372849,171.596558,169.617584,170.009567,126.498611,3242914
2017-03-13,170.028687,170.229446,168.661575,168.699814,125.523994,3642381
2017-03-14,168.432129,169.043976,167.504776,167.992355,124.997681,3292285
2017-03-15,167.982788,168.527725,167.065002,168.078400,125.061607,3991013
2017-03-16,170.611862,171.128113,169.043976,169.445511,126.078888,4510143
2017-03-17,168.537292,169.015289,167.925430,167.925430,124.947838,6193366
2017-03-20,167.925430,168.432129,167.437866,167.973236,124.983406,2590001
2017-03-21,168.269592,168.479919,166.195023,166.233276,123.688797,4108374
2017-03-22,166.386230,167.361374,165.200760,167.093689,124.328979,3609223
2017-03-23,166.759079,167.944550,165.927338,167.131927,124.357399,3912040
2017-03-24,167.418732,167.782028,165.764816,166.185471,123.653206,3369898
2017-03-27,165.095596,166.500961,164.521988,166.128113,123.610497,3408914
2017-03-28,166.290634,167.304016,165.391968,166.835571,124.136917,3685999
2017-03-29,166.634796,166.816437,165.831741,166.290634,123.731453,3227538
2017-03-30,166.214142,166.912048,166.051620,166.214142,123.674538,3314042
2017-03-31,166.328873,167.256210,166.051620,166.481842,123.873718,3047730
2017-04-03,166.175903,167.179733,165.755264,166.826004,124.129807,4483679
2017-04-04,165.889099,167.265778,165.640533,166.845123,124.144012,3251909
2017-04-05,167.017212,168.575531,165.210327,165.277252,122.977409,6525889
2017-04-06,165.841293,165.841293,164.674957,164.866150,122.671494,3593428
2017-04-07,164.512421,165.325043,163.747604,164.569794,122.451027,3753362
2017-04-10,164.942642,164.971313,163.479919,163.671127,121.782341,3964235
2017-04-11,163.145309,163.699814,161.548752,163.078400,121.341331,5116927
2017-04-12,163.518158,163.671127,162.543015,163.154877,121.398224,3427637
2017-04-13,162.447418,163.824097,162.074570,162.074570,120.594376,3352953
2017-04-17,162.284897,163.766724,162.160614,163.575531,121.711220,3891329
2017-04-18,163.279160,164.139572,162.361374,162.571701,120.964272,6637393
2017-04-19,154.646271,155.487579,152.581268,154.579346,115.017448,20171378
2017-04-20,154.225616,155.258133,153.441681,155.162521,115.451385,6785193
2017-04-21,154.923523,154.980881,153.326965,153.326965,114.085609,5865759
2017-04-24,154.196945,154.464630,153.365204,153.680695,114.348793,5565348
2017-04-25,154.665390,154.913956,153.326965,153.336517,114.092712,5083978
2017-04-26,153.470367,154.015289,152.858505,153.021027,113.857956,4526879
2017-04-27,153.240921,153.422562,152.609940,153.269592,114.042915,4312240
2017-04-28,153.441681,153.527725,152.676865,153.240921,114.021576,4345189
2017-05-01,153.011475,153.365204,151.720840,151.854691,112.990128,5162324
2017-05-02,152.428299,152.476105,151.663483,152.103256,113.175079,3355777
2017-05-03,151.759079,152.437866,151.548752,151.653915,112.840736,4176992
2017-05-04,151.902481,152.141495,151.395798,152.055450,113.139519,4477508
2017-05-05,146.768646,148.929260,146.271515,148.231354,110.294128,13097280
2017-05-08,146.080307,146.720840,145.506699,146.300186,109.920616,7836632
2017-05-09,145.889099,146.367111,144.894836,145.420654,109.259781,7168238
2017-05-10,144.980881,145.669220,144.483749,144.598465,108.642052,5229895
2017-05-11,144.407272,144.502869,143.202682,144.024857,108.211067,5886783
2017-05-12,143.690247,144.608032,143.403442,143.757172,108.009926,3886204
2017-05-15,143.996170,145.152969,143.833649,144.847031,108.828789,4440793
2017-05-16,144.990433,147.217972,144.990433,146.921600,110.387520,5767330
2017-05-17,146.558319,147.361374,144.254303,144.292542,108.412193,5430309
2017-05-18,144.225616,144.674957,143.508606,144.149139,108.304451,3424813
2017-05-19,144.369019,145.755264,144.254303,145.296371,109.166405,5902578
2017-05-22,145.411087,146.118546,144.933075,145.927338,109.640480,3453997
2017-05-23,145.860428,146.921600,145.238998,145.344162,109.202293,2682467
2017-05-24,145.516251,146.042068,144.579346,145.803055,109.547112,3904090
2017-05-25,146.510513,146.969406,146.223709,146.462708,110.042694,2701504
2017-05-26,146.128113,146.271515,145.372849,145.783936,109.532700,2555692
